dst_port,flow_duration,flow_byts_s,flow_pkts_s,bwd_pkts_s,totlen_fwd_pkts,fwd_pkt_len_max,fwd_pkt_len_mean,bwd_pkt_len_max,bwd_pkt_len_min,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_var,bwd_header_len,flow_iat_mean,flow_iat_max,flow_iat_std,fwd_iat_mean,fwd_iat_std,psh_flag_cnt,ack_flag_cnt,init_fwd_win_byts,init_bwd_win_byts
80,0.001293,184068.05877803557,3093.580819798917,773.3952049497293,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000431,0.001263,0.0005884403113315742,0.0006465,0.0006465,0,1,512,64240
80,0.001143,208223.97200349957,3499.562554680665,874.8906386701663,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000381,0.001112,0.0005170499653482887,0.0005715,0.0005715,0,1,512,64240
80,0.001279,186082.8772478499,3127.443315089914,781.8608287724785,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004263333333333333,0.001254,0.0005853376993003459,0.0006395,0.0006395,0,1,512,64240
80,0.005749,41398.504087667425,695.7731779439903,173.94329448599757,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0019163333333333333,0.005725,0.0026931518503212717,0.0028745,0.0028745,0,1,512,64240
80,0.003246,73321.01047443006,1232.2858903265558,308.07147258163894,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010819999999999998,0.002898,0.0012919411751314376,0.001623,0.001623,0,1,512,64240
80,0.003247,73298.42931937173,1231.9063751154913,307.9765937788728,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010823333333333334,0.002689,0.0011586987912692792,0.0016235,0.0016235,0,1,512,64240
80,0.003247,73298.42931937173,1231.9063751154913,307.9765937788728,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010823333333333334,0.002502,0.0010489189143536733,0.0016235,0.0016235,0,1,512,64240
80,0.00123,193495.9349593496,3252.032520325203,813.0081300813008,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00041,0.001179,0.0005441635783475406,0.000615,0.000615,0,1,512,64240
80,0.002917,81590.67535138842,1371.2718546451836,342.8179636612959,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009723333333333333,0.002884,0.0013518195967740006,0.0014585,0.0014585,0,1,512,64240
80,0.002602,91468.10146041506,1537.2790161414296,384.3197540353574,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008673333333333333,0.002491,0.0011489996615413874,0.001301,0.001301,0,1,512,64240
80,0.001257,189339.69769291964,3182.1797931583133,795.5449482895783,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00041900000000000005,0.001186,0.0005431249088991101,0.0006285,0.0006285,0,1,512,64240
80,0.001169,203592.8143712575,3421.7279726261763,855.4319931565441,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00038966666666666663,0.001135,0.0005272130077639924,0.0005845,0.0005845,0,1,512,64240
80,0.002993,79518.87738055462,1336.4517206815904,334.1129301703976,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009976666666666667,0.002966,0.0013918654947787,0.0014965,0.0014965,0,1,512,64240
80,0.002427,98063.4528224145,1648.1252575195715,412.0313143798929,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008089999999999999,0.002359,0.0010963670310013278,0.0012135,0.0012135,0,1,512,64240
80,0.002428,98023.06425041186,1647.4464579901153,411.8616144975288,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008093333333333333,0.002117,0.0009333360714245551,0.001214,0.001214,0,1,512,64240
80,0.001724,138051.04408352668,2320.185614849188,580.046403712297,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005746666666666667,0.001657,0.0007658138735286068,0.000862,0.000862,0,1,512,64240
80,0.001723,138131.16656993618,2321.5322112594313,580.3830528148578,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005743333333333333,0.001437,0.0006210712966766017,0.0008615,0.0008615,0,1,512,64240
80,0.001225,194285.7142857143,3265.3061224489797,816.3265306122449,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004083333333333333,0.001187,0.0005508189861974218,0.0006125,0.0006125,0,1,512,64240
80,0.001239,192090.39548022597,3228.410008071025,807.1025020177563,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00041299999999999996,0.001212,0.0005650858341880461,0.0006195,0.0006195,0,1,512,64240
80,0.001148,207317.07317073172,3484.3205574912895,871.0801393728224,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00038266666666666673,0.001123,0.0005235942024974005,0.000574,0.000574,0,1,512,64240
80,0.001172,203071.6723549488,3412.9692832764504,853.2423208191126,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003906666666666667,0.001146,0.0005342067847649344,0.000586,0.000586,0,1,512,64240
80,0.001796,132516.70378619153,2227.1714922048996,556.7928730512249,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005986666666666666,0.001767,0.00082622125097068,0.000898,0.000898,0,1,512,64240
80,0.001448,164364.6408839779,2762.430939226519,690.6077348066298,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00048266666666666667,0.001387,0.0006399449629113081,0.000724,0.000724,0,1,512,64240
80,0.003079,77297.82396882105,1299.1230919129587,324.78077297823967,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010263333333333333,0.003047,0.0014288868239141807,0.0015395,0.0015395,0,1,512,64240
80,0.001814,131201.76405733186,2205.071664829107,551.2679162072767,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006046666666666667,0.001791,0.0008389168943081047,0.000907,0.000907,0,1,512,64240
80,0.001183,201183.4319526627,3381.23415046492,845.30853761623,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003943333333333333,0.001151,0.0005352035957361356,0.0005915,0.0005915,0,1,512,64240
80,0.001147,207497.8204010462,3487.3583260680034,871.8395815170009,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003823333333333333,0.001123,0.0005238220647849378,0.0005735,0.0005735,0,1,512,64240
80,0.001691,140745.1212300414,2365.464222353637,591.3660555884093,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005636666666666666,0.001663,0.0007774300968933191,0.0008455,0.0008455,0,1,512,64240
80,0.00118,201694.91525423728,3389.830508474576,847.457627118644,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00039333333333333337,0.001145,0.0005317006258747074,0.00059,0.00059,0,1,512,64240
80,0.002293,103794.15612734409,1744.4395987788923,436.1098996947231,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007643333333333333,0.002265,0.0010611931440076725,0.0011465,0.0011465,0,1,512,64240
80,0.001306,182235.83460949463,3062.7871362940273,765.6967840735068,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004353333333333333,0.001228,0.000561403796052558,0.000653,0.000653,0,1,512,64240
80,0.003359,70854.42095861863,1190.8306043465318,297.70765108663295,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0011196666666666666,0.002955,0.0013082151538981992,0.0016795,0.0016795,0,1,512,64240
80,0.002758,86294.41624365482,1450.3263234227702,362.58158085569255,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009193333333333333,0.002646,0.0012217935814021758,0.001379,0.001379,0,1,512,64240
80,0.001373,173343.04442825928,2913.3284777858703,728.3321194464676,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004576666666666666,0.001328,0.000615692744439591,0.0006865,0.0006865,0,1,512,64240
80,0.008464,28119.092627599246,472.5897920604915,118.14744801512288,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0028213333333333337,0.008408,0.003950436037817711,0.004232,0.004232,0,1,512,64240
80,0.003084,77172.50324254215,1297.0168612191958,324.25421530479895,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001028,0.002982,0.0013823140019546935,0.001542,0.001542,0,1,512,64240
80,0.001835,129700.27247956402,2179.8365122615805,544.9591280653951,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006116666666666667,0.001764,0.0008153381030113963,0.0009175,0.0009175,0,1,512,64240
80,0.001191,199832.0738874895,3358.5222502099077,839.6305625524769,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000397,0.001154,0.0005354929193431662,0.0005955,0.0005955,0,1,512,64240
80,0.00117,203418.8034188034,3418.8034188034185,854.7008547008546,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00039,0.001139,0.0005297741657222129,0.000585,0.000585,0,1,512,64240
80,0.002817,84487.04295349662,1419.950301739439,354.98757543485976,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009390000000000001,0.002787,0.0013067907254032682,0.0014085,0.0014085,0,1,512,64240
80,0.004842,49153.24246179265,826.1049153242462,206.52622883106156,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001614,0.004733,0.0022059149273411854,0.002421,0.002421,0,1,512,64240
80,0.004843,49143.09312409663,825.9343382201115,206.48358455502787,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0016143333333333333,0.004523,0.0020608827127120933,0.0024215,0.0024215,0,1,512,64240
80,0.00225,105777.77777777778,1777.7777777777778,444.44444444444446,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007500000000000001,0.002131,0.0009777221827629089,0.001125,0.001125,0,1,512,64240
80,0.001854,128371.08953613808,2157.497303128371,539.3743257820928,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000618,0.001781,0.0008229050167951747,0.000927,0.000927,0,1,512,64240
80,0.001855,128301.88679245282,2156.33423180593,539.0835579514825,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006183333333333334,0.001531,0.000658768716790819,0.0009275,0.0009275,0,1,512,64240
80,0.001902,125131.44058885383,2103.049421661409,525.7623554153522,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000634,0.001833,0.0008482888658941599,0.000951,0.000951,0,1,512,64240
80,0.001902,125131.44058885383,2103.049421661409,525.7623554153522,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000634,0.001582,0.0006829485095281098,0.000951,0.000951,0,1,512,64240
80,0.001489,159838.8179986568,2686.366689053056,671.591672263264,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004963333333333333,0.001426,0.0006578765503919071,0.0007445,0.0007445,0,1,512,64240
80,0.001475,161355.93220338982,2711.8644067796613,677.9661016949153,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004916666666666666,0.001431,0.0006644518208434846,0.0007375,0.0007375,0,1,512,64240
80,0.002175,109425.28735632185,1839.080459770115,459.7701149425288,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000725,0.002045,0.0009348885851622463,0.0010875,0.0010875,0,1,512,64240
80,0.002174,109475.62097516099,1839.926402943882,459.9816007359705,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007246666666666665,0.001749,0.00074480437401747,0.001087,0.001087,0,1,512,64240
80,0.002132,111632.27016885552,1876.1726078799247,469.0431519699812,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007106666666666666,0.002093,0.0009775869384470223,0.001066,0.001066,0,1,512,64240
80,0.001477,161137.44075829384,2708.1922816519973,677.0480704129993,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004923333333333333,0.001426,0.0006605302583699116,0.0007385,0.0007385,0,1,512,64240
80,0.001308,181957.18654434252,3058.1039755351685,764.5259938837921,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00043599999999999997,0.001279,0.0005962085764786235,0.000654,0.000654,0,1,512,64240
80,0.001868,127408.99357601712,2141.327623126338,535.3319057815845,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006226666666666667,0.001833,0.0008559541784205247,0.000934,0.000934,0,1,512,64240
80,0.001302,182795.69892473117,3072.1966205837175,768.0491551459294,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000434,0.00126,0.0005843218291318578,0.000651,0.000651,0,1,512,64240
80,0.001278,186228.48200312987,3129.8904538341158,782.4726134585289,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00042599999999999995,0.001249,0.0005820692971345136,0.000639,0.000639,0,1,512,64240
80,0.001798,132369.29922135707,2224.694104560623,556.1735261401558,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005993333333333333,0.00177,0.0008278652601051024,0.000899,0.000899,0,1,512,64240
80,0.002143,111059.26271581894,1866.5422305179654,466.63555762949136,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007143333333333333,0.002104,0.0009827717040199226,0.0010715,0.0010715,0,1,512,64240
80,0.005202,45751.63398692811,768.9350249903883,192.23375624759709,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001734,0.005137,0.002406430690185501,0.002601,0.002601,0,1,512,64240
80,0.002533,93959.73154362416,1579.1551519936834,394.78878799842084,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008443333333333333,0.002426,0.0011192599737723534,0.0012665,0.0012665,0,1,512,64240
80,0.001675,142089.55223880598,2388.0597014925374,597.0149253731344,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005583333333333333,0.001631,0.0007587025474819204,0.0008375,0.0008375,0,1,512,64240
80,0.00229,103930.13100436682,1746.7248908296945,436.6812227074236,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007633333333333333,0.002216,0.0010276346086469106,0.001145,0.001145,0,1,512,64240
80,0.001836,129629.62962962964,2178.649237472767,544.6623093681917,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000612,0.001713,0.0007801422947129582,0.000918,0.000918,0,1,512,64240
80,0.002266,105030.89143865844,1765.2250661959401,441.30626654898504,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007553333333333334,0.00222,0.0010358459773966828,0.001133,0.001133,0,1,512,64240
80,0.002266,105030.89143865844,1765.2250661959401,441.30626654898504,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007553333333333332,0.001977,0.0008718686190527154,0.001133,0.001133,0,1,512,64240
80,0.001322,180030.2571860817,3025.7186081694404,756.4296520423601,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004406666666666667,0.001287,0.0005986185949519295,0.000661,0.000661,0,1,512,64240
80,0.001737,137017.84686240644,2302.8209556706965,575.7052389176741,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000579,0.00169,0.0007858299222266016,0.0008685,0.0008685,0,1,512,64240
80,0.001738,136939.0103567319,2301.4959723820484,575.3739930955121,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005793333333333333,0.001441,0.0006212376535772942,0.000869,0.000869,0,1,512,64240
80,0.002007,118584.95266567015,1993.024414549078,498.2561036372695,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000669,0.001965,0.0009165707828640406,0.0010035,0.0010035,0,1,512,64240
80,0.001269,187549.25137903861,3152.088258471237,788.0220646178093,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000423,0.001235,0.0005743384600274186,0.0006345,0.0006345,0,1,512,64240
80,0.001335,178277.15355805244,2996.25468164794,749.063670411985,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00044500000000000003,0.001309,0.0006110324595851407,0.0006675,0.0006675,0,1,512,64240
80,0.00164,145121.9512195122,2439.0243902439024,609.7560975609756,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005466666666666667,0.001608,0.0007505896940998383,0.00082,0.00082,0,1,512,64240
80,0.001328,179216.8674698795,3012.0481927710844,753.0120481927711,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004426666666666667,0.001297,0.0006042374441301108,0.000664,0.000664,0,1,512,64240
80,0.002505,95009.98003992016,1596.806387225549,399.2015968063873,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008349999999999999,0.002472,0.0011576121975860481,0.0012525,0.0012525,0,1,512,64240
80,0.001291,184353.21456235475,3098.3733539891555,774.5933384972889,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00043033333333333335,0.001253,0.0005819200021385146,0.0006455,0.0006455,0,1,512,64240
80,0.001904,125000.0,2100.8403361344535,525.2100840336134,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006346666666666666,0.001872,0.0008750243171224189,0.000952,0.000952,0,1,512,64240
80,0.001904,125000.0,2100.8403361344535,525.2100840336134,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006346666666666667,0.001688,0.0007500210367420074,0.000952,0.000952,0,1,512,64240
80,0.001307,182096.40397857688,3060.44376434583,765.1109410864575,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00043566666666666667,0.001275,0.0005936420545150832,0.0006535,0.0006535,0,1,512,64240
80,0.001583,150347.4415666456,2526.8477574226154,631.7119393556538,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005276666666666666,0.001557,0.0007279259730372466,0.0007915,0.0007915,0,1,512,64240
80,0.001145,207860.26200873364,3493.449781659389,873.3624454148472,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003816666666666667,0.001115,0.000518689588182459,0.0005725,0.0005725,0,1,512,64240
80,0.001157,205704.40795159896,3457.216940363008,864.304235090752,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003856666666666667,0.001132,0.0005278360435674026,0.0005785,0.0005785,0,1,512,64240
80,0.001144,208041.95804195805,3496.5034965034965,874.1258741258741,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003813333333333333,0.00112,0.000522408099307641,0.000572,0.000572,0,1,512,64240
80,0.001213,196207.74938169826,3297.609233305853,824.4023083264633,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004043333333333333,0.001186,0.0005528317003292131,0.0006065,0.0006065,0,1,512,64240
80,0.002851,83479.4808839004,1403.0164854437041,350.75412136092604,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009503333333333333,0.002812,0.0013164934063218429,0.0014255,0.0014255,0,1,512,64240
80,0.002607,91292.67357115459,1534.3306482546989,383.5826620636747,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000869,0.002477,0.0011382656397637006,0.0013035,0.0013035,0,1,512,64240
80,0.001431,166317.2606568833,2795.2480782669463,698.8120195667366,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000477,0.001379,0.0006381635109175913,0.0007155,0.0007155,0,1,512,64240
80,0.001431,166317.2606568833,2795.2480782669463,698.8120195667366,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000477,0.001178,0.0005063286152951132,0.0007155,0.0007155,0,1,512,64240
80,0.001591,149591.45191703332,2514.14204902577,628.5355122564425,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005303333333333333,0.001545,0.0007177234069534648,0.0007955,0.0007955,0,1,512,64240
80,0.001258,189189.1891891892,3179.650238473768,794.912559618442,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00041933333333333335,0.001216,0.0005635892909636315,0.000629,0.000629,0,1,512,64240
80,0.001487,160053.79959650303,2689.979825151311,672.4949562878278,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004956666666666667,0.001439,0.0006673251747753031,0.0007435,0.0007435,0,1,512,64240
80,0.001487,160053.79959650303,2689.979825151311,672.4949562878278,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004956666666666667,0.001226,0.0005273015161071405,0.0007435,0.0007435,0,1,512,64240
80,0.00202,117821.78217821782,1980.19801980198,495.049504950495,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006733333333333334,0.001765,0.0007789130603318675,0.00101,0.00101,0,1,512,64240
80,0.002015,118114.14392059554,1985.1116625310176,496.2779156327544,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006716666666666667,0.001405,0.0005752439096205674,0.0010075,0.0010075,0,1,512,64240
80,0.00128,185937.49999999997,3124.9999999999995,781.2499999999999,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004266666666666666,0.001249,0.0005816151839680789,0.00064,0.00064,0,1,512,64240
80,0.004812,49459.68412302576,831.2551953449708,207.8137988362427,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0016039999999999997,0.004781,0.0022465138919371646,0.002406,0.002406,0,1,512,64240
80,0.002076,114643.54527938343,1926.7822736030828,481.6955684007707,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000692,0.002001,0.0009261090648514354,0.001038,0.001038,0,1,512,64240
80,0.002076,114643.54527938343,1926.7822736030828,481.6955684007707,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000692,0.001775,0.0007755931063816045,0.001038,0.001038,0,1,512,64240
80,0.001988,119718.30985915492,2012.0724346076456,503.0181086519114,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006626666666666665,0.001942,0.0009048201785744808,0.000994,0.000994,0,1,512,64240
80,0.001939,122743.68231046932,2062.9190304280555,515.7297576070139,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006463333333333333,0.001846,0.0008491416581204549,0.0009695,0.0009695,0,1,512,64240
80,0.001508,157824.93368700266,2652.5198938992044,663.1299734748011,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005026666666666667,0.001385,0.0006259213653132121,0.000754,0.000754,0,1,512,64240
80,0.001715,138775.51020408163,2332.3615160349855,583.0903790087464,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005716666666666667,0.001659,0.0007692005951346864,0.0008575,0.0008575,0,1,512,64240
80,0.001715,138775.51020408163,2332.3615160349855,583.0903790087464,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005716666666666666,0.001389,0.0005930679181641472,0.0008575,0.0008575,0,1,512,64240
80,0.00155,153548.3870967742,2580.6451612903224,645.1612903225806,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005166666666666667,0.001503,0.0006977068789175645,0.000775,0.000775,0,1,512,64240
80,0.001403,169636.49322879544,2851.033499643621,712.7583749109052,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00046766666666666663,0.001364,0.0006340033298195067,0.0007015,0.0007015,0,1,512,64240
80,0.001773,134235.75860124084,2256.0631697687536,564.0157924421884,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000591,0.001745,0.000816081286800933,0.0008865,0.0008865,0,1,512,64240
80,0.001282,185647.4258970359,3120.1248049921996,780.0312012480499,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00042733333333333333,0.001254,0.0005846533635886786,0.000641,0.000641,0,1,512,64240
80,0.002103,113171.65953399906,1902.0446980504043,475.5111745126011,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007010000000000001,0.002063,0.0009632178708198196,0.0010515,0.0010515,0,1,512,64240
80,0.002568,92679.1277258567,1557.632398753894,389.4080996884735,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000856,0.002527,0.0011816939818187562,0.001284,0.001284,0,1,512,64240
80,0.001897,125461.25461254612,2108.5925144965736,527.1481286241434,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006323333333333334,0.00182,0.0008403952773678719,0.0009485,0.0009485,0,1,512,64240
80,0.001355,175645.75645756457,2952.029520295203,738.0073800738007,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004516666666666666,0.00131,0.0006072112939953896,0.0006775,0.0006775,0,1,512,64240
80,0.003117,76355.47000320822,1283.285210137953,320.82130253448827,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010390000000000002,0.003086,0.001447502907308537,0.0015585,0.0015585,0,1,512,64240
80,0.002673,89038.53348297793,1496.4459408903854,374.11148522259634,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008909999999999999,0.002596,0.0012060268100944798,0.0013365,0.0013365,0,1,512,64240
80,0.001306,182235.83460949463,3062.7871362940273,765.6967840735068,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004353333333333333,0.001267,0.0005882926331531121,0.000653,0.000653,0,1,512,64240
80,0.00192,123958.33333333333,2083.3333333333335,520.8333333333334,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00064,0.001851,0.0008567695139300883,0.00096,0.00096,0,1,512,64240
80,0.003257,73073.38041142156,1228.1240405280935,307.03101013202337,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010856666666666666,0.003159,0.0014666138626858202,0.0016285,0.0016285,0,1,512,64240
80,0.001543,154244.9773169151,2592.3525599481527,648.0881399870382,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005143333333333333,0.001488,0.0006888523467010587,0.0007715,0.0007715,0,1,512,64240
80,0.001283,185502.72798129384,3117.692907248636,779.423226812159,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004276666666666667,0.001226,0.0005649863321847314,0.0006415,0.0006415,0,1,512,64240
80,0.001829,130125.7517769273,2186.9874248223073,546.7468562055768,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006096666666666667,0.001797,0.000839673084532837,0.0009145,0.0009145,0,1,512,64240
80,0.002383,99874.10826689047,1678.556441460344,419.639110365086,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007943333333333334,0.002331,0.001086794777724336,0.0011915,0.0011915,0,1,512,64240
80,0.001723,138131.16656993618,2321.5322112594313,580.3830528148578,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005743333333333333,0.001674,0.0007778390293341905,0.0008615,0.0008615,0,1,512,64240
80,0.001722,138211.38211382114,2322.8803716608595,580.7200929152149,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000574,0.001421,0.0006113956711219558,0.000861,0.000861,0,1,512,64240
80,0.002438,97621.00082034455,1640.6890894175554,410.17227235438884,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008126666666666667,0.002402,0.001123924473540025,0.001219,0.001219,0,1,512,64240
80,0.002236,106440.07155635062,1788.9087656529516,447.2271914132379,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007453333333333334,0.002192,0.0010231055120997485,0.001118,0.001118,0,1,512,64240
80,0.002012,118290.25844930418,1988.0715705765408,497.0178926441352,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006706666666666666,0.001973,0.0009210263598592363,0.001006,0.001006,0,1,512,64240
80,0.003849,61834.24266043128,1039.2309690828786,259.80774227071964,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001283,0.003805,0.0017834137676564761,0.0019245,0.0019245,0,1,512,64240
80,0.001722,138211.38211382114,2322.8803716608595,580.7200929152149,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000574,0.001683,0.0007843430371973733,0.000861,0.000861,0,1,512,64240
80,0.002392,99498.32775919732,1672.2408026755852,418.0602006688963,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007973333333333334,0.002319,0.001076393463789561,0.001196,0.001196,0,1,512,64240
80,0.001421,167487.68472906406,2814.9190710767066,703.7297677691766,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004736666666666667,0.001373,0.0006362265494477752,0.0007105,0.0007105,0,1,512,64240
80,0.002627,90597.63989341454,1522.6494099733536,380.6623524933384,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008756666666666666,0.002551,0.001185045803146678,0.0013135,0.0013135,0,1,512,64240
80,0.005485,43391.06654512306,729.2616226071102,182.31540565177755,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0018283333333333335,0.005406,0.0025299979358797027,0.0027425,0.0027425,0,1,512,64240
80,0.001861,127888.23213326168,2149.38205265986,537.345513164965,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006203333333333333,0.001768,0.000812410542083797,0.0009305,0.0009305,0,1,512,64240
80,0.00228,104385.9649122807,1754.3859649122808,438.5964912280702,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007599999999999999,0.00224,0.0010466454350288193,0.00114,0.00114,0,1,512,64240
80,0.00228,104385.9649122807,1754.3859649122808,438.5964912280702,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007599999999999999,0.00194,0.0008458526270377521,0.00114,0.00114,0,1,512,64240
80,0.00142,167605.63380281688,2816.9014084507044,704.2253521126761,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00047333333333333336,0.001374,0.0006371443234377035,0.00071,0.00071,0,1,512,64240
